run 1
"graph [100,0.1]"
backtraing parameter combination,number of teams,elapsed time,assignment times,unassignment times,result,correctness
"first_unassigned_variable, unordered_domain_values, forward_checking",11,0.002875804901123047,100,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0, 11: 2, 12: 3, 13: 1, 14: 1, 15: 2, 16: 0, 17: 2, 18: 3, 19: 1, 20: 2, 21: 0, 22: 1, 23: 2, 24: 1, 25: 3, 26: 4, 27: 2, 28: 3, 29: 5, 30: 3, 31: 2, 32: 5, 33: 4, 34: 3, 35: 4, 36: 4, 37: 4, 38: 5, 39: 3, 40: 0, 41: 4, 42: 1, 43: 4, 44: 6, 45: 3, 46: 6, 47: 5, 48: 2, 49: 3, 50: 2, 51: 1, 52: 5, 53: 2, 54: 6, 55: 4, 56: 6, 57: 7, 58: 5, 59: 5, 60: 3, 61: 7, 62: 0, 63: 6, 64: 7, 65: 0, 66: 1, 67: 6, 68: 3, 69: 8, 70: 3, 71: 6, 72: 5, 73: 7, 74: 6, 75: 4, 76: 0, 77: 1, 78: 7, 79: 8, 80: 8, 81: 4, 82: 7, 83: 3, 84: 1, 85: 8, 86: 4, 87: 9, 88: 9, 89: 5, 90: 8, 91: 10, 92: 7, 93: 9, 94: 9, 95: 4, 96: 9, 97: 5, 98: 1, 99: 8}",True
"first_unassigned_variable, unordered_domain_values, mac",11,0.004812955856323242,100,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0, 11: 2, 12: 3, 13: 1, 14: 1, 15: 2, 16: 0, 17: 2, 18: 3, 19: 1, 20: 2, 21: 0, 22: 1, 23: 2, 24: 1, 25: 3, 26: 4, 27: 2, 28: 3, 29: 5, 30: 3, 31: 2, 32: 5, 33: 4, 34: 3, 35: 4, 36: 4, 37: 4, 38: 5, 39: 3, 40: 0, 41: 4, 42: 1, 43: 4, 44: 6, 45: 3, 46: 6, 47: 5, 48: 2, 49: 3, 50: 2, 51: 1, 52: 5, 53: 2, 54: 6, 55: 4, 56: 6, 57: 7, 58: 5, 59: 5, 60: 3, 61: 7, 62: 0, 63: 6, 64: 7, 65: 0, 66: 1, 67: 6, 68: 3, 69: 8, 70: 3, 71: 6, 72: 5, 73: 7, 74: 6, 75: 4, 76: 0, 77: 1, 78: 7, 79: 8, 80: 8, 81: 4, 82: 7, 83: 3, 84: 1, 85: 8, 86: 4, 87: 9, 88: 9, 89: 5, 90: 8, 91: 10, 92: 7, 93: 9, 94: 9, 95: 4, 96: 9, 97: 5, 98: 1, 99: 8}",True
"first_unassigned_variable, lcv, no_inference",11,0.0030629634857177734,100,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0, 11: 2, 12: 3, 13: 1, 14: 1, 15: 2, 16: 0, 17: 2, 18: 3, 19: 1, 20: 2, 21: 0, 22: 1, 23: 2, 24: 1, 25: 3, 26: 4, 27: 2, 28: 3, 29: 5, 30: 3, 31: 2, 32: 5, 33: 4, 34: 3, 35: 4, 36: 4, 37: 4, 38: 5, 39: 3, 40: 0, 41: 4, 42: 1, 43: 4, 44: 6, 45: 3, 46: 6, 47: 5, 48: 2, 49: 3, 50: 2, 51: 1, 52: 5, 53: 2, 54: 6, 55: 4, 56: 6, 57: 7, 58: 5, 59: 5, 60: 3, 61: 7, 62: 0, 63: 6, 64: 7, 65: 0, 66: 1, 67: 6, 68: 3, 69: 8, 70: 3, 71: 6, 72: 5, 73: 7, 74: 6, 75: 4, 76: 0, 77: 1, 78: 7, 79: 8, 80: 8, 81: 4, 82: 7, 83: 3, 84: 1, 85: 8, 86: 4, 87: 9, 88: 9, 89: 5, 90: 8, 91: 10, 92: 7, 93: 9, 94: 9, 95: 4, 96: 9, 97: 5, 98: 1, 99: 8}",True
"first_unassigned_variable, lcv, forward_checking",11,0.003492116928100586,100,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0, 11: 2, 12: 3, 13: 1, 14: 1, 15: 2, 16: 0, 17: 2, 18: 3, 19: 1, 20: 2, 21: 0, 22: 1, 23: 2, 24: 1, 25: 3, 26: 4, 27: 2, 28: 3, 29: 5, 30: 3, 31: 2, 32: 5, 33: 4, 34: 3, 35: 4, 36: 4, 37: 4, 38: 5, 39: 3, 40: 0, 41: 4, 42: 1, 43: 4, 44: 6, 45: 3, 46: 6, 47: 5, 48: 2, 49: 3, 50: 2, 51: 1, 52: 5, 53: 2, 54: 6, 55: 4, 56: 6, 57: 7, 58: 5, 59: 5, 60: 3, 61: 7, 62: 0, 63: 6, 64: 7, 65: 0, 66: 1, 67: 6, 68: 3, 69: 8, 70: 3, 71: 6, 72: 5, 73: 7, 74: 6, 75: 4, 76: 0, 77: 1, 78: 7, 79: 8, 80: 8, 81: 4, 82: 7, 83: 3, 84: 1, 85: 8, 86: 4, 87: 9, 88: 9, 89: 5, 90: 8, 91: 10, 92: 7, 93: 9, 94: 9, 95: 4, 96: 9, 97: 5, 98: 1, 99: 8}",True
"first_unassigned_variable, lcv, mac",11,0.005762815475463867,100,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0, 11: 2, 12: 3, 13: 1, 14: 1, 15: 2, 16: 0, 17: 2, 18: 3, 19: 1, 20: 2, 21: 0, 22: 1, 23: 2, 24: 1, 25: 3, 26: 4, 27: 2, 28: 3, 29: 5, 30: 3, 31: 2, 32: 5, 33: 4, 34: 3, 35: 4, 36: 4, 37: 4, 38: 5, 39: 3, 40: 0, 41: 4, 42: 1, 43: 4, 44: 6, 45: 3, 46: 6, 47: 5, 48: 2, 49: 3, 50: 2, 51: 1, 52: 5, 53: 2, 54: 6, 55: 4, 56: 6, 57: 7, 58: 5, 59: 5, 60: 3, 61: 7, 62: 0, 63: 6, 64: 7, 65: 0, 66: 1, 67: 6, 68: 3, 69: 8, 70: 3, 71: 6, 72: 5, 73: 7, 74: 6, 75: 4, 76: 0, 77: 1, 78: 7, 79: 8, 80: 8, 81: 4, 82: 7, 83: 3, 84: 1, 85: 8, 86: 4, 87: 9, 88: 9, 89: 5, 90: 8, 91: 10, 92: 7, 93: 9, 94: 9, 95: 4, 96: 9, 97: 5, 98: 1, 99: 8}",True
"mrv, unordered_domain_values, no_inference",11,0.008450031280517578,100,0,"{88: 9, 76: 0, 8: 1, 58: 5, 2: 0, 0: 0, 24: 1, 40: 0, 75: 4, 53: 2, 1: 0, 6: 1, 91: 10, 3: 0, 17: 2, 31: 2, 97: 5, 20: 2, 12: 3, 29: 5, 72: 5, 81: 4, 30: 3, 43: 4, 39: 3, 10: 0, 63: 6, 50: 2, 19: 1, 16: 0, 67: 6, 25: 3, 56: 6, 37: 4, 21: 0, 70: 3, 34: 3, 95: 4, 84: 1, 35: 4, 57: 7, 27: 2, 96: 9, 86: 4, 66: 1, 11: 2, 54: 6, 52: 5, 44: 6, 36: 4, 18: 3, 69: 8, 77: 1, 4: 0, 5: 0, 80: 8, 51: 1, 79: 8, 99: 8, 38: 5, 45: 3, 32: 5, 98: 1, 89: 5, 49: 3, 78: 7, 33: 4, 42: 1, 82: 7, 48: 2, 55: 4, 59: 5, 85: 8, 90: 8, 61: 7, 83: 3, 7: 1, 47: 5, 87: 9, 73: 7, 15: 2, 68: 3, 46: 6, 74: 6, 94: 9, 14: 1, 92: 7, 60: 3, 71: 6, 22: 1, 93: 9, 26: 4, 62: 0, 65: 0, 9: 2, 23: 2, 28: 3, 41: 4, 13: 1, 64: 7}",True
"mrv, unordered_domain_values, forward_checking",11,0.009440898895263672,100,0,"{76: 0, 71: 6, 65: 0, 61: 7, 20: 2, 3: 0, 32: 5, 73: 7, 18: 3, 96: 9, 33: 4, 39: 3, 9: 2, 29: 5, 74: 6, 10: 0, 92: 7, 60: 3, 1: 0, 2: 0, 49: 3, 99: 8, 68: 3, 37: 4, 19: 1, 7: 1, 21: 0, 44: 6, 95: 4, 97: 5, 63: 6, 52: 5, 50: 2, 77: 1, 45: 3, 59: 5, 53: 2, 51: 1, 16: 0, 25: 3, 56: 6, 93: 9, 43: 4, 36: 4, 89: 5, 69: 8, 64: 7, 66: 1, 80: 8, 13: 1, 72: 5, 22: 1, 94: 9, 5: 0, 86: 4, 38: 5, 31: 2, 88: 9, 62: 0, 4: 0, 24: 1, 23: 2, 47: 5, 8: 1, 55: 4, 46: 6, 67: 6, 98: 1, 79: 8, 0: 0, 28: 3, 58: 5, 91: 10, 6: 1, 15: 2, 54: 6, 42: 1, 83: 3, 85: 8, 30: 3, 81: 4, 40: 0, 78: 7, 34: 3, 48: 2, 75: 4, 57: 7, 70: 3, 11: 2, 87: 9, 14: 1, 17: 2, 82: 7, 27: 2, 35: 4, 26: 4, 84: 1, 41: 4, 90: 8, 12: 3}",True
"mrv, unordered_domain_values, mac",11,0.011657953262329102,100,0,"{42: 1, 93: 9, 47: 5, 89: 5, 87: 9, 64: 7, 39: 3, 88: 9, 31: 2, 1: 0, 57: 7, 72: 5, 62: 0, 94: 9, 83: 3, 30: 3, 53: 2, 5: 0, 45: 3, 74: 6, 59: 5, 25: 3, 61: 7, 4: 0, 85: 8, 52: 5, 43: 4, 50: 2, 82: 7, 8: 1, 65: 0, 86: 4, 75: 4, 67: 6, 20: 2, 92: 7, 40: 0, 27: 2, 98: 1, 24: 1, 37: 4, 7: 1, 77: 1, 13: 1, 91: 10, 99: 8, 0: 0, 68: 3, 69: 8, 71: 6, 58: 5, 18: 3, 17: 2, 10: 0, 2: 0, 22: 1, 26: 4, 51: 1, 66: 1, 44: 6, 60: 3, 3: 0, 6: 1, 16: 0, 32: 5, 81: 4, 90: 8, 95: 4, 63: 6, 33: 4, 97: 5, 11: 2, 23: 2, 70: 3, 54: 6, 41: 4, 78: 7, 21: 0, 49: 3, 15: 2, 46: 6, 48: 2, 55: 4, 35: 4, 76: 0, 84: 1, 80: 8, 38: 5, 56: 6, 79: 8, 9: 2, 14: 1, 36: 4, 29: 5, 96: 9, 73: 7, 12: 3, 28: 3, 34: 3, 19: 1}",True
"mrv, lcv, no_inference",11,0.009060144424438477,100,0,"{9: 2, 21: 0, 47: 5, 49: 3, 59: 5, 87: 9, 24: 1, 69: 8, 61: 7, 50: 2, 86: 4, 94: 9, 16: 0, 31: 2, 2: 0, 30: 3, 76: 0, 48: 2, 66: 1, 99: 8, 78: 7, 43: 4, 26: 4, 3: 0, 1: 0, 23: 2, 6: 1, 89: 5, 8: 1, 20: 2, 53: 2, 97: 5, 65: 0, 33: 4, 93: 9, 74: 6, 15: 2, 45: 3, 55: 4, 10: 0, 73: 7, 13: 1, 67: 6, 77: 1, 44: 6, 58: 5, 60: 3, 28: 3, 40: 0, 72: 5, 25: 3, 63: 6, 0: 0, 62: 0, 34: 3, 70: 3, 90: 8, 39: 3, 81: 4, 54: 6, 36: 4, 64: 7, 29: 5, 91: 10, 82: 7, 57: 7, 88: 9, 83: 3, 79: 8, 4: 0, 7: 1, 98: 1, 22: 1, 18: 3, 95: 4, 92: 7, 35: 4, 68: 3, 84: 1, 38: 5, 52: 5, 27: 2, 19: 1, 96: 9, 17: 2, 5: 0, 46: 6, 14: 1, 51: 1, 85: 8, 11: 2, 32: 5, 12: 3, 37: 4, 41: 4, 42: 1, 75: 4, 80: 8, 71: 6, 56: 6}",True
"mrv, lcv, forward_checking",11,0.009405851364135742,100,0,"{14: 1, 15: 2, 21: 0, 80: 8, 7: 1, 12: 3, 66: 1, 65: 0, 78: 7, 87: 9, 98: 1, 24: 1, 81: 4, 58: 5, 33: 4, 42: 1, 92: 7, 1: 0, 54: 6, 0: 0, 31: 2, 43: 4, 16: 0, 71: 6, 83: 3, 90: 8, 91: 10, 38: 5, 19: 1, 44: 6, 22: 1, 77: 1, 79: 8, 11: 2, 9: 2, 68: 3, 4: 0, 69: 8, 35: 4, 45: 3, 18: 3, 27: 2, 48: 2, 64: 7, 67: 6, 50: 2, 20: 2, 89: 5, 74: 6, 46: 6, 5: 0, 59: 5, 32: 5, 60: 3, 13: 1, 26: 4, 63: 6, 53: 2, 95: 4, 88: 9, 84: 1, 47: 5, 61: 7, 62: 0, 76: 0, 75: 4, 41: 4, 3: 0, 70: 3, 94: 9, 39: 3, 56: 6, 51: 1, 52: 5, 96: 9, 99: 8, 86: 4, 49: 3, 25: 3, 17: 2, 34: 3, 85: 8, 82: 7, 36: 4, 93: 9, 6: 1, 2: 0, 55: 4, 30: 3, 8: 1, 28: 3, 29: 5, 72: 5, 10: 0, 57: 7, 37: 4, 97: 5, 73: 7, 23: 2, 40: 0}",True
"mrv, lcv, mac",11,0.011840105056762695,100,0,"{85: 8, 11: 2, 91: 10, 5: 0, 76: 0, 24: 1, 34: 3, 7: 1, 81: 4, 25: 3, 79: 8, 98: 1, 62: 0, 53: 2, 95: 4, 43: 4, 36: 4, 74: 6, 10: 0, 41: 4, 68: 3, 49: 3, 48: 2, 58: 5, 8: 1, 59: 5, 63: 6, 19: 1, 22: 1, 29: 5, 90: 8, 27: 2, 78: 7, 37: 4, 65: 0, 84: 1, 42: 1, 30: 3, 47: 5, 93: 9, 77: 1, 46: 6, 35: 4, 88: 9, 92: 7, 57: 7, 39: 3, 54: 6, 86: 4, 89: 5, 87: 9, 75: 4, 17: 2, 40: 0, 14: 1, 21: 0, 0: 0, 32: 5, 70: 3, 80: 8, 72: 5, 26: 4, 51: 1, 18: 3, 61: 7, 20: 2, 56: 6, 23: 2, 33: 4, 12: 3, 1: 0, 31: 2, 96: 9, 9: 2, 97: 5, 69: 8, 67: 6, 16: 0, 44: 6, 94: 9, 99: 8, 66: 1, 64: 7, 55: 4, 15: 2, 38: 5, 52: 5, 3: 0, 71: 6, 82: 7, 83: 3, 4: 0, 73: 7, 2: 0, 13: 1, 6: 1, 60: 3, 28: 3, 50: 2, 45: 3}",True
"run 5 graph [100,0.2] average time",fastest combination,fastest time,slowest combination,slowest time
0.007200797398885091,"first_unassigned_variable, unordered_domain_values, forward_checking",0.002875804901123047,"mrv, lcv, mac",0.011840105056762695
"graph [100,0.3]"
backtraing parameter combination,number of teams,elapsed time,assignment times,unassignment times,result,correctness
"first_unassigned_variable, unordered_domain_values, no_inference",13,0.011894941329956055,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"first_unassigned_variable, unordered_domain_values, forward_checking",13,0.003904104232788086,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"first_unassigned_variable, unordered_domain_values, mac",13,0.006863832473754883,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"first_unassigned_variable, lcv, no_inference",13,0.00414586067199707,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"first_unassigned_variable, lcv, forward_checking",13,0.005293130874633789,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"first_unassigned_variable, lcv, mac",13,0.008063077926635742,100,0,"{0: 0, 1: 0, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3, 11: 2, 12: 4, 13: 3, 14: 0, 15: 2, 16: 0, 17: 5, 18: 6, 19: 2, 20: 1, 21: 1, 22: 5, 23: 2, 24: 3, 25: 0, 26: 4, 27: 2, 28: 5, 29: 2, 30: 4, 31: 7, 32: 6, 33: 4, 34: 4, 35: 7, 36: 5, 37: 6, 38: 3, 39: 6, 40: 4, 41: 0, 42: 8, 43: 1, 44: 1, 45: 7, 46: 8, 47: 6, 48: 1, 49: 1, 50: 5, 51: 5, 52: 8, 53: 6, 54: 4, 55: 3, 56: 5, 57: 8, 58: 8, 59: 0, 60: 0, 61: 8, 62: 9, 63: 1, 64: 6, 65: 0, 66: 9, 67: 7, 68: 7, 69: 8, 70: 10, 71: 7, 72: 9, 73: 4, 74: 6, 75: 7, 76: 10, 77: 3, 78: 11, 79: 11, 80: 8, 81: 12, 82: 7, 83: 10, 84: 9, 85: 4, 86: 10, 87: 9, 88: 11, 89: 12, 90: 10, 91: 0, 92: 1, 93: 12, 94: 5, 95: 4, 96: 6, 97: 12, 98: 4, 99: 9}",True
"mrv, unordered_domain_values, no_inference",13,0.009186983108520508,100,0,"{13: 3, 90: 10, 74: 6, 46: 8, 51: 5, 40: 4, 35: 7, 34: 4, 28: 5, 10: 3, 24: 3, 16: 0, 79: 11, 15: 2, 12: 4, 52: 8, 76: 10, 96: 6, 39: 6, 73: 4, 70: 10, 55: 3, 53: 6, 60: 0, 97: 12, 98: 4, 88: 11, 19: 2, 75: 7, 99: 9, 85: 4, 5: 2, 3: 1, 33: 4, 1: 0, 63: 1, 20: 1, 78: 11, 2: 1, 44: 1, 43: 1, 58: 8, 89: 12, 14: 0, 94: 5, 54: 4, 82: 7, 57: 8, 47: 6, 27: 2, 77: 3, 29: 2, 67: 7, 41: 0, 69: 8, 17: 5, 31: 7, 80: 8, 11: 2, 50: 5, 72: 9, 71: 7, 59: 0, 25: 0, 32: 6, 22: 5, 8: 3, 37: 6, 95: 4, 66: 9, 92: 1, 42: 8, 23: 2, 45: 7, 68: 7, 4: 1, 49: 1, 64: 6, 21: 1, 7: 1, 93: 12, 6: 2, 61: 8, 62: 9, 86: 10, 65: 0, 9: 2, 26: 4, 30: 4, 81: 12, 87: 9, 84: 9, 56: 5, 48: 1, 36: 5, 83: 10, 18: 6, 38: 3, 91: 0, 0: 0}",True
"mrv, unordered_domain_values, forward_checking",13,0.010461091995239258,100,0,"{94: 5, 47: 6, 11: 2, 41: 0, 70: 10, 65: 0, 42: 8, 40: 4, 71: 7, 66: 9, 9: 2, 12: 4, 4: 1, 54: 4, 76: 10, 31: 7, 26: 4, 6: 2, 82: 7, 97: 12, 50: 5, 92: 1, 36: 5, 46: 8, 68: 7, 79: 11, 74: 6, 28: 5, 30: 4, 83: 10, 13: 3, 48: 1, 52: 8, 99: 9, 37: 6, 34: 4, 10: 3, 63: 1, 77: 3, 73: 4, 91: 0, 0: 0, 33: 4, 62: 9, 64: 6, 57: 8, 29: 2, 7: 1, 8: 3, 95: 4, 27: 2, 55: 3, 85: 4, 3: 1, 18: 6, 44: 1, 93: 12, 56: 5, 98: 4, 81: 12, 23: 2, 16: 0, 17: 5, 69: 8, 25: 0, 24: 3, 80: 8, 14: 0, 43: 1, 2: 1, 60: 0, 88: 11, 58: 8, 1: 0, 87: 9, 45: 7, 35: 7, 32: 6, 67: 7, 5: 2, 78: 11, 89: 12, 75: 7, 39: 6, 15: 2, 19: 2, 49: 1, 72: 9, 96: 6, 20: 1, 51: 5, 53: 6, 90: 10, 61: 8, 86: 10, 59: 0, 22: 5, 84: 9, 21: 1, 38: 3}",True
"mrv, unordered_domain_values, mac",13,0.014433860778808594,100,0,"{47: 6, 64: 6, 84: 9, 88: 11, 54: 4, 2: 1, 51: 5, 44: 1, 6: 2, 11: 2, 48: 1, 80: 8, 25: 0, 90: 10, 85: 4, 93: 12, 94: 5, 8: 3, 37: 6, 52: 8, 71: 7, 43: 1, 20: 1, 27: 2, 57: 8, 18: 6, 78: 11, 65: 0, 98: 4, 22: 5, 4: 1, 29: 2, 13: 3, 66: 9, 12: 4, 35: 7, 10: 3, 7: 1, 76: 10, 17: 5, 41: 0, 1: 0, 59: 0, 46: 8, 86: 10, 14: 0, 50: 5, 99: 9, 87: 9, 34: 4, 32: 6, 15: 2, 3: 1, 75: 7, 58: 8, 60: 0, 74: 6, 82: 7, 69: 8, 91: 0, 89: 12, 77: 3, 81: 12, 23: 2, 45: 7, 21: 1, 55: 3, 9: 2, 97: 12, 16: 0, 92: 1, 31: 7, 30: 4, 62: 9, 63: 1, 5: 2, 70: 10, 95: 4, 39: 6, 38: 3, 33: 4, 28: 5, 73: 4, 56: 5, 19: 2, 83: 10, 53: 6, 0: 0, 61: 8, 79: 11, 26: 4, 67: 7, 49: 1, 40: 4, 42: 8, 24: 3, 96: 6, 36: 5, 72: 9, 68: 7}",True
"mrv, lcv, no_inference",13,0.010385990142822266,100,0,"{8: 3, 68: 7, 81: 12, 72: 9, 90: 10, 56: 5, 18: 6, 99: 9, 13: 3, 95: 4, 27: 2, 39: 6, 26: 4, 24: 3, 5: 2, 35: 7, 28: 5, 4: 1, 88: 11, 94: 5, 43: 1, 25: 0, 52: 8, 11: 2, 87: 9, 7: 1, 96: 6, 16: 0, 21: 1, 82: 7, 47: 6, 51: 5, 60: 0, 36: 5, 41: 0, 97: 12, 61: 8, 23: 2, 1: 0, 59: 0, 0: 0, 98: 4, 19: 2, 46: 8, 75: 7, 67: 7, 20: 1, 50: 5, 2: 1, 37: 6, 89: 12, 29: 2, 42: 8, 32: 6, 77: 3, 85: 4, 80: 8, 30: 4, 17: 5, 31: 7, 54: 4, 86: 10, 53: 6, 84: 9, 62: 9, 34: 4, 44: 1, 66: 9, 38: 3, 76: 10, 64: 6, 93: 12, 40: 4, 22: 5, 49: 1, 3: 1, 58: 8, 71: 7, 78: 11, 69: 8, 10: 3, 55: 3, 57: 8, 79: 11, 63: 1, 9: 2, 74: 6, 48: 1, 91: 0, 92: 1, 14: 0, 33: 4, 15: 2, 6: 2, 12: 4, 73: 4, 45: 7, 70: 10, 83: 10, 65: 0}",True
